"id","rolling_id","club_id","device_id","camera_id","club_domicile","club_adverse","nom_video","date_debut","date_fin","duration_seconds","status","last_rolling_at","last_file_found_at","last_file_name","final_gcs_path","final_public_url","error_message","created_at","updated_at","engine","state","hik_task_id","export_begin_iso","export_end_iso","cam_offset","voice_switch","attempts","next_action_at","dismissed_at","thumbnail_generated","thumb_json","download_url","auto_timeout","device_serial","live_url","stop_requested","execution_name","capture_started_at","heartbeat_at","temp_gcs_path"
"6b844232-a3e2-41af-b362-406a91f94176","8a3829096ad740993035","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","f2673f422d8e4830b5a3be77c39cfdf2","d02da586e1174bb3b0c077971e565589","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS 0 - 1 FOOTBALL CLUB MIRAMAS.mp4","2026-06-14T09:26:25Z","2026-06-14T09:31:38Z","313","COMPLET","","","","FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 1 FOOTBALL CLUB MIRAMAS.mp4","https://storage.googleapis.com/ia-sport.appspot.com/FOOTBALL%20CLUB%20MIRAMAS/FOOTBALL%20CLUB%20MIRAMAS%200%20-%201%20FOOTBALL%20CLUB%20MIRAMAS.mp4","","2026-06-14T09:26:27.986458Z","2026-06-14T09:31:50.039557Z","hls","COMPLETED","","2026-06-14T11:26:25+02:00","","+02:00","","0","","","true","{""label"": ""FOOTBALL CLUB MIRAMAS 0 - 1 FOOTBALL CLUB MIRAMAS"", ""directory"": ""FOOTBALL CLUB MIRAMAS"", ""awayLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""homeLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""combinedFilename"": ""0 - 1 FOOTBALL CLUB MIRAMAS.png""}","","false","FX4061100","https://vtmcdsfra.ezvizlife.com:8883/v3/openlive/FX4061100_1_1.m3u8?expire=1781436387&id=986320732319236096&c=e260249058&t=bb9c13f729187eb53c72e31d940dc0bc797d09e1c758c307e450c0b73176216c&ev=100&u=97d1077e1c5b4ec898031157fc21f375","true","projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-hk2lg","2026-06-14T09:26:28.387279Z","2026-06-14T09:31:48.280262Z","tmp/hikconnect/hls/8a3829096ad740993035.mp4"
"98cb3fdd-e5c7-4f75-89b8-1f87d4630102","1d3e1a234797b1937cc6","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","f2673f422d8e4830b5a3be77c39cfdf2","d02da586e1174bb3b0c077971e565589","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS 2 - 0 FOOTBALL CLUB MIRAMAS.mp4","2026-06-14T00:22:15Z","2026-06-14T00:23:09Z","54","COMPLET","","","","FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 2 - 0 FOOTBALL CLUB MIRAMAS.mp4","https://storage.googleapis.com/ia-sport.appspot.com/FOOTBALL%20CLUB%20MIRAMAS/FOOTBALL%20CLUB%20MIRAMAS%202%20-%200%20FOOTBALL%20CLUB%20MIRAMAS.mp4","","2026-06-14T00:22:18.033974Z","2026-06-14T00:23:17.545628Z","hls","COMPLETED","","2026-06-14T02:22:15+02:00","","+02:00","","0","","","true","{""label"": ""FOOTBALL CLUB MIRAMAS 2 - 0 FOOTBALL CLUB MIRAMAS"", ""directory"": ""FOOTBALL CLUB MIRAMAS"", ""awayLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""homeLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""combinedFilename"": ""2 - 0 FOOTBALL CLUB MIRAMAS.png""}","","false","FX4061100","https://vtmcdsfra.ezvizlife.com:8883/v3/openlive/FX4061100_1_1.m3u8?expire=1781403737&id=986183787034169344&c=e260249058&t=485a271c08fca4c4f9a12e9a63d138d00addad1251b7d7b5f15aac8315f9ca4c&ev=100&u=7bac3414b0294327831b3724d5045e30","true","projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-ldkd4","2026-06-14T00:22:18.359671Z","2026-06-14T00:23:16.61427Z","tmp/hikconnect/hls/1d3e1a234797b1937cc6.mp4"
"384d2ca9-0c2b-4188-91d5-2cc7c17f9eb1","4466bb7789f758f27eb2","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","f2673f422d8e4830b5a3be77c39cfdf2","d02da586e1174bb3b0c077971e565589","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS 1 - 0 FOOTBALL CLUB MIRAMAS.mp4","2026-06-14T00:19:46Z","2026-06-14T00:21:00Z","74","COMPLET","","","","FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 1 - 0 FOOTBALL CLUB MIRAMAS.mp4","https://storage.googleapis.com/ia-sport.appspot.com/FOOTBALL%20CLUB%20MIRAMAS/FOOTBALL%20CLUB%20MIRAMAS%201%20-%200%20FOOTBALL%20CLUB%20MIRAMAS.mp4","","2026-06-14T00:19:48.228921Z","2026-06-14T00:21:07.843564Z","hls","COMPLETED","","2026-06-14T02:19:46+02:00","","+02:00","","0","","","true","{""label"": ""FOOTBALL CLUB MIRAMAS 1 - 0 FOOTBALL CLUB MIRAMAS"", ""directory"": ""FOOTBALL CLUB MIRAMAS"", ""awayLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""homeLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""combinedFilename"": ""1 - 0 FOOTBALL CLUB MIRAMAS.png""}","","false","FX4061100","https://vtmcdsfra.ezvizlife.com:8883/v3/openlive/FX4061100_1_1.m3u8?expire=1781403587&id=986183160772612096&c=e260249058&t=9fa48501032835c5c73538c32b6c362cd8cc01c7bb50f7e8c2f826ea5f260da4&ev=100&u=205a2b5dac8c497caa4f420d6a2b02b8","true","projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-7hd4k","2026-06-14T00:19:48.644792Z","2026-06-14T00:21:06.618177Z","tmp/hikconnect/hls/4466bb7789f758f27eb2.mp4"
"1abdbfda-2b18-4ef5-a8d6-ed83350ca2bc","9be44a74a15a15ed2b65","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","f2673f422d8e4830b5a3be77c39cfdf2","d02da586e1174bb3b0c077971e565589","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS 0 - 0 FOOTBALL CLUB MIRAMAS.mp4","2026-06-13T20:55:07Z","2026-06-13T20:55:24Z","17","COMPLET","","","","FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 0 FOOTBALL CLUB MIRAMAS.mp4","https://storage.googleapis.com/ia-sport.appspot.com/FOOTBALL%20CLUB%20MIRAMAS/FOOTBALL%20CLUB%20MIRAMAS%200%20-%200%20FOOTBALL%20CLUB%20MIRAMAS.mp4","","2026-06-13T20:55:09.789975Z","2026-06-13T20:55:29.275773Z","hls","COMPLETED","","2026-06-13T22:55:07+02:00","","+02:00","","0","","","true","{""label"": ""FOOTBALL CLUB MIRAMAS 0 - 0 FOOTBALL CLUB MIRAMAS"", ""directory"": ""FOOTBALL CLUB MIRAMAS"", ""awayLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""homeLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""combinedFilename"": ""0 - 0 FOOTBALL CLUB MIRAMAS.png""}","","false","FX4061100","https://vtmcdsfra.ezvizlife.com:8883/v3/openlive/FX4061100_1_1.m3u8?expire=1781391309&id=986131661293211648&c=e260249058&t=c9f24d5768ba90c92151cdb7f05eaa2935d190322511ab631c53a2027bf851ab&ev=100&u=0d603fe3db9345809ce882d45a604e51","true","projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-ztm6d","2026-06-13T20:55:10.207503Z","2026-06-13T20:55:28.299224Z","tmp/hikconnect/hls/9be44a74a15a15ed2b65.mp4"
"fb008f08-893c-4e45-bbec-7e19c2b2061d","554ce62476d105ed63b1","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","f2673f422d8e4830b5a3be77c39cfdf2","d02da586e1174bb3b0c077971e565589","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS 0 - 2 FOOTBALL CLUB MIRAMAS.mp4","2026-06-13T20:26:23Z","2026-06-13T20:26:39Z","16","COMPLET","","","","FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 2 FOOTBALL CLUB MIRAMAS.mp4","https://storage.googleapis.com/ia-sport.appspot.com/FOOTBALL%20CLUB%20MIRAMAS/FOOTBALL%20CLUB%20MIRAMAS%200%20-%202%20FOOTBALL%20CLUB%20MIRAMAS.mp4","","2026-06-13T20:26:25.084977Z","2026-06-13T20:26:44.715834Z","hls","COMPLETED","","2026-06-13T22:26:23+02:00","","+02:00","","0","","","true","{""label"": ""FOOTBALL CLUB MIRAMAS 0 - 2 FOOTBALL CLUB MIRAMAS"", ""directory"": ""FOOTBALL CLUB MIRAMAS"", ""awayLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""homeLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""combinedFilename"": ""0 - 2 FOOTBALL CLUB MIRAMAS.png""}","","false","FX4061100","https://vtmcdsfra.ezvizlife.com:8883/v3/openlive/FX4061100_1_1.m3u8?expire=1781389584&id=986124427182333952&c=e260249058&t=314bead3411a5a088cc45203f2bb5990c9891ac52ab7be1100809f39d093acd0&ev=100&u=4eceb9047c184821b1adc9599485edf3","true","projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-pb6rw","2026-06-13T20:26:25.451996Z","2026-06-13T20:26:44.076805Z","tmp/hikconnect/hls/554ce62476d105ed63b1.mp4"
"9dcf80e3-9576-47fa-b2db-f81c88f4e365","e3aeaaaa0d12e4ae9773","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","f2673f422d8e4830b5a3be77c39cfdf2","d02da586e1174bb3b0c077971e565589","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS 0 - 1 FOOTBALL CLUB MIRAMAS.mp4","2026-06-13T20:22:48Z","2026-06-13T20:23:08Z","20","COMPLET","","","","FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 1 FOOTBALL CLUB MIRAMAS.mp4","https://storage.googleapis.com/ia-sport.appspot.com/FOOTBALL%20CLUB%20MIRAMAS/FOOTBALL%20CLUB%20MIRAMAS%200%20-%201%20FOOTBALL%20CLUB%20MIRAMAS.mp4","","2026-06-13T20:22:50.856183Z","2026-06-13T20:23:20.061769Z","hls","COMPLETED","","2026-06-13T22:22:48+02:00","","+02:00","","0","","","true","{""label"": ""FOOTBALL CLUB MIRAMAS 0 - 1 FOOTBALL CLUB MIRAMAS"", ""directory"": ""FOOTBALL CLUB MIRAMAS"", ""awayLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""homeLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""combinedFilename"": ""0 - 1 FOOTBALL CLUB MIRAMAS.png""}","","false","FX4061100","https://vtmcdsfra.ezvizlife.com:8883/v3/openlive/FX4061100_1_1.m3u8?expire=1781389370&id=986123528539086848&c=e260249058&t=fa3637bac8e7c9c619fafcf88ff51297bab85fcb05b5c49ae40061edbf8d0c00&ev=100&u=b64c2616feeb474b9eceea714c6a03aa","true","projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-qh7kq","2026-06-13T20:22:51.191886Z","2026-06-13T20:23:17.740672Z","tmp/hikconnect/hls/e3aeaaaa0d12e4ae9773.mp4"
"472ab41f-9a8b-4750-a7bc-24b8232efd85","7f470f844cbed9ebbacb","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","f2673f422d8e4830b5a3be77c39cfdf2","d02da586e1174bb3b0c077971e565589","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS 0 - 0 FOOTBALL CLUB MIRAMAS.mp4","2026-06-13T20:11:56Z","2026-06-13T20:17:00Z","304","COMPLET","","","","FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 0 FOOTBALL CLUB MIRAMAS.mp4","https://storage.googleapis.com/ia-sport.appspot.com/FOOTBALL%20CLUB%20MIRAMAS/FOOTBALL%20CLUB%20MIRAMAS%200%20-%200%20FOOTBALL%20CLUB%20MIRAMAS.mp4","","2026-06-13T20:11:59.011482Z","2026-06-13T20:17:12.436974Z","hls","COMPLETED","","2026-06-13T22:11:56+02:00","","+02:00","","0","","","true","{""label"": ""FOOTBALL CLUB MIRAMAS 0 - 0 FOOTBALL CLUB MIRAMAS"", ""directory"": ""FOOTBALL CLUB MIRAMAS"", ""awayLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""homeLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""combinedFilename"": ""0 - 0 FOOTBALL CLUB MIRAMAS.png""}","","false","FX4061100","https://vtmcdsfra.ezvizlife.com:8883/v3/openlive/FX4061100_1_1.m3u8?expire=1781388718&id=986120794608943104&c=e260249058&t=bf39bd09b88fd7ecea05c07a12543d3985c27a392ba3326666e5a82d89450633&ev=100&u=9ee1e844aa454fb28f0bcd2c0d6cb7f0","true","projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-g9lfx","2026-06-13T20:11:59.433797Z","2026-06-13T20:17:05.882845Z","tmp/hikconnect/hls/7f470f844cbed9ebbacb.mp4"
"a5361eb5-c24a-40b8-98e1-8321cd4d27e4","cd1f9717f2762b58f752","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","f2673f422d8e4830b5a3be77c39cfdf2","d02da586e1174bb3b0c077971e565589","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS 0 - 4 FOOTBALL CLUB MIRAMAS.mp4","2026-06-13T18:35:41Z","2026-06-13T18:35:57Z","16","COMPLET","","","","FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 4 FOOTBALL CLUB MIRAMAS.mp4","https://storage.googleapis.com/ia-sport.appspot.com/FOOTBALL%20CLUB%20MIRAMAS/FOOTBALL%20CLUB%20MIRAMAS%200%20-%204%20FOOTBALL%20CLUB%20MIRAMAS.mp4","","2026-06-13T18:35:44.028843Z","2026-06-13T18:36:02.640288Z","hls","COMPLETED","","2026-06-13T20:35:41+02:00","","+02:00","","0","","","true","{""label"": ""FOOTBALL CLUB MIRAMAS 0 - 4 FOOTBALL CLUB MIRAMAS"", ""directory"": ""FOOTBALL CLUB MIRAMAS"", ""awayLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""homeLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""combinedFilename"": ""0 - 4 FOOTBALL CLUB MIRAMAS.png""}","","false","FX4061100","https://vtmcdsfra.ezvizlife.com:8883/v3/openlive/FX4061100_1_1.m3u8?expire=1781382943&id=986096572624769024&c=e260249058&t=fabc68a01cb7042f95a760dc82ccd5a50e1d583a551c74078815ceae08065ba6&ev=100&u=9f119b96281340a5abe83db0dd25fa6a","true","projects/ia-sport/locations/europe-west9/jobs/iasv-recorder/executions/iasv-recorder-b5kw8","2026-06-13T18:35:44.430421Z","2026-06-13T18:36:01.710503Z","tmp/hikconnect/hls/cd1f9717f2762b58f752.mp4"
"08f7d4a2-e8f2-403f-8039-39d7d17ca9a4","6d9778baabfab9fe731a","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","f2673f422d8e4830b5a3be77c39cfdf2","d02da586e1174bb3b0c077971e565589","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS 0 - 3 FOOTBALL CLUB MIRAMAS.mp4","2026-06-12T23:53:21Z","2026-06-13T01:53:21Z","7200","ERREUR","","","","FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 3 FOOTBALL CLUB MIRAMAS.mp4","","EXPORTING: OpenAPI request failed: HTTP 200 / errorCode=OPEN000009","2026-06-12T23:53:21.038737Z","2026-06-13T01:54:07.990592Z","v2","FAILED","","2026-06-13T01:53:21+02:00","2026-06-13T03:53:21+02:00","+02:00","0","0","","","false","{""label"": ""FOOTBALL CLUB MIRAMAS 0 - 3 FOOTBALL CLUB MIRAMAS"", ""directory"": ""FOOTBALL CLUB MIRAMAS"", ""awayLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""homeLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""combinedFilename"": ""0 - 3 FOOTBALL CLUB MIRAMAS""}","","true","","","false","","","",""
"b2f9a6d2-b89e-43b5-b627-880126752816","71a7339c2919981ef935","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","f2673f422d8e4830b5a3be77c39cfdf2","d02da586e1174bb3b0c077971e565589","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS 0 - 2 FOOTBALL CLUB MIRAMAS.mp4","2026-06-12T23:28:06Z","2026-06-12T23:38:37Z","631","COMPLET","","","","FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 2 FOOTBALL CLUB MIRAMAS.mp4","https://storage.googleapis.com/ia-sport.appspot.com/FOOTBALL%20CLUB%20MIRAMAS/FOOTBALL%20CLUB%20MIRAMAS%200%20-%202%20FOOTBALL%20CLUB%20MIRAMAS.mp4","","2026-06-12T23:28:06.124322Z","2026-06-12T23:49:38.474368Z","v2","COMPLETED","f9be347a489840cd876724b110d10d4e#a07b463ab7ca457a8835bc755d310f80","2026-06-13T01:28:06+02:00","2026-06-13T01:38:37+02:00","+02:00","0","0","","","true","{""label"": ""FOOTBALL CLUB MIRAMAS 0 - 2 FOOTBALL CLUB MIRAMAS"", ""directory"": ""FOOTBALL CLUB MIRAMAS"", ""awayLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""homeLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""combinedFilename"": ""0 - 2 FOOTBALL CLUB MIRAMAS.png""}","https://eu-openteam.s3.eu-west-1.amazonaws.com/REC_FILES/5428f3744181461284437ea4e801df87/f9be347a489840cd876724b110d10d4e/FX4061100-1/a07b463ab7ca457a8835bc755d310f80_20260613T012806Z_20260613T013837Z.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20260612T234913Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Credential=AKIAZGODXVYYB3U56N2B%2F20260612%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Signature=17c490b47b8b798c69d4d4309a525fb3885b3e5bc6d14551fe1d6c6f4b4cc95f","false","","","false","","","",""
"08384fd9-95ab-4a57-b816-b63ff389ba29","585406f5a806a8aa5097","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","f2673f422d8e4830b5a3be77c39cfdf2","d02da586e1174bb3b0c077971e565589","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS 0 - 1 FOOTBALL CLUB MIRAMAS.mp4","2026-06-12T23:26:18Z","2026-06-12T23:26:31Z","13","COMPLET","","","","FOOTBALL CLUB MIRAMAS/FOOTBALL CLUB MIRAMAS 0 - 1 FOOTBALL CLUB MIRAMAS.mp4","https://storage.googleapis.com/ia-sport.appspot.com/FOOTBALL%20CLUB%20MIRAMAS/FOOTBALL%20CLUB%20MIRAMAS%200%20-%201%20FOOTBALL%20CLUB%20MIRAMAS.mp4","","2026-06-12T23:26:17.610129Z","2026-06-12T23:27:13.379684Z","v2","COMPLETED","f9be347a489840cd876724b110d10d4e#80b92faaa7314fb1a87322ac5faefe5d","2026-06-13T01:26:18+02:00","2026-06-13T01:26:31+02:00","+02:00","0","0","","","true","{""label"": ""FOOTBALL CLUB MIRAMAS 0 - 1 FOOTBALL CLUB MIRAMAS"", ""directory"": ""FOOTBALL CLUB MIRAMAS"", ""awayLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""homeLogoUrl"": ""https://cdn-transverse.azureedge.net/phlogos/BC582589.jpg"", ""combinedFilename"": ""0 - 1 FOOTBALL CLUB MIRAMAS.png""}","https://eu-openteam.s3.eu-west-1.amazonaws.com/REC_FILES/5428f3744181461284437ea4e801df87/f9be347a489840cd876724b110d10d4e/FX4061100-1/80b92faaa7314fb1a87322ac5faefe5d_20260613T012618Z_20260613T012631Z.mp4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20260612T232708Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Credential=AKIAZGODXVYYB3U56N2B%2F20260612%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Signature=545b0906c2ad84094a00b9632869129a6ac17307a89e9e4ca7040aed8c637df6","false","","","false","","","",""
"574a4cb0-580e-47ad-9b18-7faa2e10ad8f","edd82eaddafb1385bbb7","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","f2673f422d8e4830b5a3be77c39cfdf2","d02da586e1174bb3b0c077971e565589","FOOTBALL CLUB MIRAMAS","FOOTBALL CLUB MIRAMAS","0 - 1 FOOTBALL CLUB MIRAMAS","2026-06-12T08:21:05Z","2026-06-12T08:32:20.196862Z","","ERREUR","2026-06-12T08:32:20.196862Z","2026-06-12T08:32:20.196862Z","chunk_000004.mp4","","","Session abandonnee (merge OOM en boucle); nettoyee lors de la migration V2","2026-06-12T08:21:06.904669Z","2026-06-12T23:01:23.015466Z","v1","","","","","","","0","","","false","","","false","","","false","","","",""
"044745d9-e8c7-411d-817f-8c31ce27f11f","8ff3b98dcfb82453cc57","bcd12b65-a5e1-4c4c-bc8c-f89ec67e5d2a","f2673f422d8e4830b5a3be77c39cfdf2","d02da586e1174bb3b0c077971e565589","F.C. VIDAUBAN","F.C. VIDAUBAN","F.C. VIDAUBAN 0 - 0 F.C. VIDAUBAN.mp4","2026-06-11T00:16:40Z","2026-06-11T00:16:57Z","17","COMPLET","2026-06-11T00:17:19.616925Z","2026-06-11T00:17:19.616925Z","chunk_000000.mp4","F.C. VIDAUBAN/F.C. VIDAUBAN 0 - 0 F.C. VIDAUBAN.mp4","https://storage.googleapis.com/ia-sport.appspot.com/F.C.%20VIDAUBAN/F.C.%20VIDAUBAN%200%20-%200%20F.C.%20VIDAUBAN.mp4","","2026-06-11T00:16:40.979177Z","2026-06-11T00:17:19.671417Z","v1","","","","","","","0","","","false","","","false","","","false","","","",""
